time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,label
4323,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4324,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4325,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4326,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4327,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4328,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4329,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4330,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4331,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4332,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4333,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4334,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4335,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4336,-0.00004,-0.00002,0.00002,-0.00001,-0.00003,-0.00004,0.00001,0.00002,1
4339,0.00002,0,0,-0.00002,0,0,-0.00001,0.00001,1
4340,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4341,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4342,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4343,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4344,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4345,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4346,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4347,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4348,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4349,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4350,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4351,-0.00001,-0.00003,-0.00002,-0.00003,-0.00001,0,-0.00002,-0.00002,1
4352,0,-0.00001,0,0.00002,0.00001,0.00001,-0.00001,0,1
4353,0,-0.00001,0,0.00002,0.00001,0.00001,-0.00001,0,1
4354,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4355,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4356,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4357,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4358,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4359,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4360,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4361,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4362,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4363,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4364,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4365,0,0,-0.00001,-0.00001,0,-0.00001,0.00002,0,1
4366,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4367,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4368,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4369,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4370,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4371,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4372,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4373,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4374,-0.00003,-0.00003,-0.00005,-0.00002,-0.00002,0,-0.00001,0,1
4375,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4376,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4378,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4379,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4380,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4381,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4382,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4383,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4384,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4385,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4386,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4388,0,0.00001,0.00001,0,-0.00001,-0.00002,-0.00002,-0.00002,1
4389,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4390,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4391,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4392,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4393,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4394,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4395,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4396,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4397,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4398,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4399,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4400,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4401,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4402,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4403,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4404,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4405,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4406,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4407,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4408,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4409,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4410,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4411,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4412,0,0.00006,0.00002,0,-0.00001,0,0,0.00001,1
4413,0,0.00001,0.00002,0.00002,-0.00002,0,-0.00001,0,1
4414,-0.00003,-0.00003,-0.00003,-0.00003,-0.00002,-0.00002,-0.00004,-0.00001,1
4415,-0.00003,0,-0.00001,-0.00002,-0.00001,-0.00001,0.00001,-0.00002,1
4416,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4417,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4418,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4419,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4420,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4421,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4422,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4423,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4424,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4425,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4426,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,-0.00001,1
4427,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4428,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4429,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4430,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4431,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4432,0,0,-0.00002,-0.00001,-0.00002,0,0,-0.00001,1
4433,0.00001,0.00002,0.00002,0.00001,0,-0.00001,0.00001,0,1
4434,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4435,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4436,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4438,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4439,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4440,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4441,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4442,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4443,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4444,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4445,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4446,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4447,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4448,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4449,0,-0.00003,-0.00003,-0.00001,0,0,0.00001,-0.00002,1
4450,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4451,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4452,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4453,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4454,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4455,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4456,-0.00001,-0.00002,0.00001,-0.00001,0.00001,-0.00001,0,-0.00001,1
4457,-0.00001,-0.00001,-0.00007,-0.00002,0.00001,0,0,-0.00001,1
4458,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4459,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4460,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4461,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4462,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4463,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4464,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4465,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4466,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4467,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4468,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4469,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4470,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4471,-0.00001,0,0.00002,-0.00001,0,-0.00001,-0.00001,0,1
4472,-0.00001,-0.00002,-0.00003,-0.00001,0,-0.00001,0.00001,0,1
4473,-0.00001,-0.00002,-0.00003,-0.00001,0,-0.00001,0.00001,0,1
4474,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4475,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4476,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4477,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4478,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4479,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4480,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4481,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4482,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4483,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4484,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4485,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4486,-0.00001,-0.00001,-0.00003,-0.00001,0,0,-0.00001,0,1
4488,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4489,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4490,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4491,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4492,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4493,0,-0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00004,1
4494,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4495,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4496,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4497,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4498,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4499,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4500,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4501,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4502,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4503,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4504,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4505,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4506,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4507,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4508,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4509,-0.00004,-0.00006,0,0.00001,-0.00003,-0.00001,-0.00001,0,1
4510,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4511,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4512,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4513,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4514,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4515,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4516,0,-0.00001,-0.00002,-0.00001,0,-0.00001,-0.00001,-0.00001,1
4517,0,0.00001,0.00004,0,0,-0.00002,-0.00001,0,1
4518,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4519,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4520,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4521,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4522,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4523,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4524,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4525,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4526,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4527,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4528,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4529,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4530,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4531,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4532,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4533,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4534,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4535,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4536,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4538,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4539,-0.00003,-0.00001,-0.00006,-0.00005,-0.00001,-0.00001,0,-0.00001,1
4540,-0.00001,-0.00002,-0.00003,-0.00002,0,-0.00001,0,0.00001,1
4541,-0.00002,-0.00002,-0.00002,-0.00003,-0.00002,-0.00001,-0.00003,-0.00003,1
4542,-0.00002,-0.00002,-0.00002,-0.00003,-0.00002,-0.00001,-0.00003,-0.00003,1
4543,-0.00002,-0.00002,-0.00002,-0.00003,-0.00002,-0.00001,-0.00003,-0.00003,1
4544,-0.00002,-0.00002,-0.00002,-0.00003,-0.00002,-0.00001,-0.00003,-0.00003,1
4545,-0.00002,-0.00002,-0.00002,-0.00003,-0.00002,-0.00001,-0.00003,-0.00003,1
4546,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4547,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4548,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4549,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4550,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4551,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4552,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4553,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4554,-0.00001,0,-0.00001,0,-0.00001,0,0,-0.00001,1
4555,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4556,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4557,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4558,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4559,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4560,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4561,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4562,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4563,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4564,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4565,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4566,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4567,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4568,0.00001,0,0.00003,0.00003,0.00001,-0.00001,0,0.00001,1
4569,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4570,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4571,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4572,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4573,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4574,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4575,-0.00002,0,0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
4576,-0.00002,0.00002,0,0,0,0.00001,0.00001,0,1
4577,-0.00002,0.00002,0,0,0,0.00001,0.00001,0,1
4578,-0.00002,0.00002,0,0,0,0.00001,0.00001,0,1
4579,-0.00002,0.00002,0,0,0,0.00001,0.00001,0,1
4580,-0.00002,0.00002,0,0,0,0.00001,0.00001,0,1
35007,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35008,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35009,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35010,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35011,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35012,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35013,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35014,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35015,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35016,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35017,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35018,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35019,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35020,-0.00002,0.00002,0.00008,-0.00002,0,-0.00001,-0.00001,-0.00002,1
35021,-0.00001,-0.00004,-0.00006,-0.00003,-0.00002,-0.00001,0,-0.00001,1
35022,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35023,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35024,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35025,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35026,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35027,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35028,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35029,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35030,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35031,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35033,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35034,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35035,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35036,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35039,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35040,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35041,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35042,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,1
35043,-0.00001,-0.00002,-0.00001,0,0,0,-0.00002,-0.00002,1
35044,-0.00001,-0.00002,-0.00001,0,0,0,-0.00002,-0.00002,1
35045,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35047,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35048,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35049,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35050,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35051,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35052,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35053,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35054,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35055,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35056,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35057,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35058,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35059,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35060,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35061,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35062,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35063,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35064,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35065,0,-0.00001,-0.00001,0,0.00001,0.00005,0,-0.00001,1
35066,0,-0.00001,0.00001,-0.00002,-0.00003,-0.00002,-0.00002,0.00001,1
35067,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35068,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35069,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35070,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35071,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35072,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35073,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35074,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35075,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35076,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35077,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35078,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
35079,-0.00005,-0.00005,-0.00003,0,-0.00002,-0.00001,0,-0.00002,1
